ID,Case Number,Date,Block,IUCR,PrimaryType,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,CoordinateX,CoordinateY,Year,Updated On,Latitude,Longitude,Location
11437164,JB401063,08/20/2018 10:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,,,2018,03/09/2019 04:05:42 PM,,,
11437158,JB365927,07/26/2018 11:15:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,,,2018,03/09/2019 04:05:42 PM,,,
11561825,JC110803,12/16/2018 12:00:00 AM,024XX S CHRISTIANA AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,true,false,1024,010,12,30,17,1154418,1887587,2018,03/09/2019 03:58:58 PM,41.847360304,-87.708776439,"(41.847360304, -87.708776439)"
11526087,JB540707,12/05/2018 05:25:00 AM,069XX W FOSTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1613,016,41,10,08B,1128816,1934125,2018,03/09/2019 03:58:58 PM,41.975539249,-87.801678916,"(41.975539249, -87.801678916)"
11509711,JB519011,11/17/2018 02:00:00 AM,020XX W NORTH AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,true,false,1424,014,1,24,02,1162365,1910640,2018,03/09/2019 03:58:58 PM,41.910457448,-87.678965797,"(41.910457448, -87.678965797)"
11507474,JB515766,11/14/2018 03:01:00 PM,007XX N LAWNDALE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,1112,011,27,23,04A,1151587,1904667,2018,03/09/2019 03:58:58 PM,41.894285768,-87.718717474,"(41.894285768, -87.718717474)"
11480980,JB118427,01/16/2018 04:58:00 PM,056XX S SEELEY AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,true,false,0715,007,15,67,18,,,2018,03/09/2019 03:58:58 PM,,,
11432679,JB417444,09/01/2018 02:45:00 AM,052XX W LAKE ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,true,false,1523,015,37,25,04B,1141486,1902026,2018,03/09/2019 03:58:58 PM,41.887231108,-87.755881065,"(41.887231108, -87.755881065)"
11417837,JB398267,08/18/2018 04:24:00 AM,021XX N CLYBOURN AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,GROCERY FOOD STORE,false,false,1811,018,2,7,03,1166482,1914563,2018,03/09/2019 03:58:58 PM,41.921135215,-87.663729029,"(41.921135215, -87.663729029)"
11415462,JB395369,08/16/2018 12:12:00 AM,009XX W IRVING PARK RD,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,true,false,1915,019,46,3,03,1169050,1926741,2018,03/09/2019 03:58:58 PM,41.954496783,-87.653939043,"(41.954496783, -87.653939043)"
11409520,JB387482,08/10/2018 12:56:00 PM,013XX W FULLERTON AVE,031A,ROBBERY,ARMED: HANDGUN,CONVENIENCE STORE,false,false,1811,018,2,7,03,1166774,1916057,2018,03/09/2019 03:58:58 PM,41.925228574,-87.662613222,"(41.925228574, -87.662613222)"
11404491,JB381200,08/06/2018 03:31:00 AM,013XX W FULLERTON AVE,0330,ROBBERY,AGGRAVATED,CONVENIENCE STORE,false,false,1811,018,2,7,03,1166801,1916058,2018,03/09/2019 03:58:58 PM,41.925230739,-87.662513983,"(41.925230739, -87.662513983)"
11404300,JB380797,08/05/2018 06:37:00 PM,021XX W WASHINGTON BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1223,012,27,28,15,1162128,1900665,2018,03/09/2019 03:58:58 PM,41.883090218,-87.680115442,"(41.883090218, -87.680115442)"
11264280,JB196389,03/21/2018 10:00:00 PM,013XX N PULASKI RD,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,VEHICLE NON-COMMERCIAL,false,false,2534,025,37,23,02,1149478,1908442,2018,03/09/2019 03:58:58 PM,41.904685949,-87.726365155,"(41.904685949, -87.726365155)"
11249993,JB177657,03/08/2018 12:00:00 AM,026XX W BERWYN AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,true,false,2011,020,40,4,04B,1157698,1935098,2018,03/09/2019 03:58:58 PM,41.97766821,-87.69544196,"(41.97766821, -87.69544196)"
11616672,JC177764,12/01/2018 08:00:00 AM,048XX W ADDISON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1634,016,30,15,11,,,2018,03/08/2019 04:36:43 PM,,,
11616548,JC177283,07/01/2018 12:00:00 AM,045XX S HERMITAGE AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,false,true,0924,009,15,61,17,,,2018,03/08/2019 04:36:43 PM,,,
11616364,JC177372,10/22/2018 08:00:00 PM,061XX S HONORE ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,true,0714,007,15,67,02,,,2018,03/08/2019 04:36:43 PM,,,
11616252,JC176801,08/24/2018 09:00:00 AM,078XX S Loomis BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0612,006,17,71,11,,,2018,03/08/2019 04:36:43 PM,,,
11616242,JC176687,02/23/2018 01:30:00 PM,004XX N CLARK ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,1831,018,42,8,06,,,2018,03/08/2019 04:36:43 PM,,,
11616092,JC177054,07/01/2018 09:00:00 AM,059XX N NORTHWEST HWY,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1611,016,41,10,11,,,2018,03/08/2019 04:36:43 PM,,,
11616083,JC177000,11/27/2018 12:01:00 AM,029XX N RIDGEWAY AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,2523,025,30,21,11,,,2018,03/08/2019 04:36:43 PM,,,
11616055,JC176946,12/06/2018 09:00:00 AM,062XX S ASHLAND AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,false,false,0714,007,16,67,10,,,2018,03/08/2019 04:36:43 PM,,,
11616049,JC176958,11/23/2018 05:30:00 PM,001XX N ADA ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,1224,012,27,28,06,,,2018,03/08/2019 04:36:43 PM,,,
11616021,JC176940,10/01/2018 09:00:00 AM,086XX S COLFAX AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0423,004,7,46,11,,,2018,03/08/2019 04:36:43 PM,,,
11616014,JC173495,11/01/2018 12:01:00 AM,072XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0735,007,17,67,06,,,2018,03/08/2019 04:36:43 PM,,,
11616008,JC176907,08/15/2018 04:00:00 PM,073XX S INDIANA AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,false,true,0323,003,6,69,26,,,2018,03/08/2019 04:36:43 PM,,,
11616004,JC176813,04/01/2018 12:00:00 AM,016XX W JONQUIL TER,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2422,024,49,1,11,,,2018,03/08/2019 04:36:43 PM,,,
11615984,JC176873,12/20/2018 02:17:00 PM,016XX W HOWARD ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,false,false,2422,024,49,1,11,,,2018,03/08/2019 04:36:43 PM,,,
11615936,JC176626,09/03/2018 09:00:00 AM,027XX N CAMPBELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1411,014,32,22,11,,,2018,03/08/2019 04:36:43 PM,,,
11615708,JC176579,11/06/2018 12:00:00 PM,009XX W BELMONT AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1924,019,44,6,26,,,2018,03/08/2019 04:36:43 PM,,,
11479170,JB249733,05/04/2018 11:57:00 AM,002XX W 103RD ST,0820,THEFT,$500 AND UNDER,GAS STATION,false,false,0511,005,9,49,06,,,2018,03/08/2019 04:36:43 PM,,,
24137,JB400219,08/19/2018 06:40:00 PM,040XX S CALUMET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0213,002,3,38,01A,,,2018,03/08/2019 04:21:48 PM,,,
24136,JB400414,08/19/2018 06:38:00 PM,073XX S CLAREMONT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0835,008,18,66,01A,,,2018,03/08/2019 04:21:48 PM,,,
24135,JB399767,08/19/2018 08:21:00 AM,046XX N CLIFTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1913,019,46,3,01A,,,2018,03/08/2019 04:21:48 PM,,,
24134,JB399193,08/18/2018 08:38:00 PM,023XX W 72ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0832,008,18,66,01A,,,2018,03/08/2019 04:21:48 PM,,,
24133,JB397658,08/18/2018 03:10:00 PM,047XX W HARRISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,1131,011,24,25,01A,,,2018,03/08/2019 04:21:48 PM,,,
24132,JB397478,08/17/2018 04:04:00 PM,070XX S SANGAMON ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0733,007,17,68,01A,,,2018,03/08/2019 04:21:48 PM,,,
24131,JB396607,08/16/2018 09:20:00 PM,001XX N CENTRAL PARK DR,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,1122,011,28,27,01A,,,2018,03/08/2019 04:21:48 PM,,,
24130,JB396052,08/16/2018 02:32:00 PM,002XX W 104TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0512,005,34,49,01A,,,2018,03/08/2019 04:21:48 PM,,,
24129,JB394690,08/15/2018 03:00:00 PM,102XX S EGGLESTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,true,2232,022,9,73,01A,,,2018,03/08/2019 04:21:48 PM,,,
24128,JB393760,08/14/2018 09:32:00 PM,064XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0725,007,15,67,01A,,,2018,03/08/2019 04:21:48 PM,,,
24127,JB392211,08/13/2018 07:43:00 PM,038XX W ARGYLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1712,017,39,14,01A,,,2018,03/08/2019 04:21:48 PM,,,
24126,JB387090,08/10/2018 08:50:00 AM,029XX W PERSHING RD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0921,009,12,58,01A,,,2018,03/08/2019 04:21:48 PM,,,
24125,JB387780,08/10/2018 07:06:00 PM,078XX S KINGSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,0421,004,7,43,01A,,,2018,03/08/2019 04:21:48 PM,,,
24124,JB384129,08/09/2018 09:22:00 PM,073XX S UNION AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0732,007,17,68,01A,,,2018,03/08/2019 04:21:48 PM,,,
24123,JB386778,08/09/2018 09:25:00 PM,035XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0212,002,4,36,01A,,,2018,03/08/2019 04:21:48 PM,,,
24122,JB259000,05/11/2018 12:01:00 AM,060XX S MAPLEWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,false,0825,008,15,66,01A,,,2018,03/08/2019 04:21:48 PM,,,
24121,JB385617,08/09/2018 04:30:00 AM,097XX S HARVARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0511,005,21,49,01A,,,2018,03/08/2019 04:21:48 PM,,,
24120,JB385424,08/08/2018 10:28:00 PM,105XX S PEORIA ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2233,022,34,73,01A,,,2018,03/08/2019 04:21:48 PM,,,
24119,JB384159,08/08/2018 04:21:00 AM,045XX W LAKE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1113,011,28,26,01A,,,2018,03/08/2019 04:21:48 PM,,,
24118,JB384159,08/08/2018 04:05:00 AM,045XX W LAKE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1113,011,28,26,01A,,,2018,03/08/2019 04:21:48 PM,,,
24117,JB384095,08/08/2018 03:00:00 AM,052XX S WELLS ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0935,009,3,37,01A,,,2018,03/08/2019 04:21:48 PM,,,
24116,JB383719,08/07/2018 07:00:00 PM,001XX E 124TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0532,005,9,53,01A,,,2018,03/08/2019 04:21:48 PM,,,
24115,JB383227,08/07/2018 02:00:00 PM,012XX N KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2534,025,37,23,01A,,,2018,03/08/2019 04:21:48 PM,,,
24114,JB375128,08/06/2018 02:34:00 PM,087XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,false,false,0632,006,6,44,01A,,,2018,03/08/2019 04:21:48 PM,,,
24113,JB381534,08/06/2018 11:48:00 AM,091XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0633,006,8,44,01A,,,2018,03/08/2019 04:21:48 PM,,,
24112,JB381079,08/06/2018 12:50:00 AM,130XX S DREXEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0533,005,9,54,01A,,,2018,03/08/2019 04:21:48 PM,,,
24111,JB380921,08/05/2018 09:25:00 PM,015XX W 78TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,true,0612,006,17,71,01A,,,2018,03/08/2019 04:21:48 PM,,,
24110,JB380835,08/05/2018 08:26:00 PM,027XX S DEARBORN ST,0110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,false,false,0133,001,3,35,01A,,,2018,03/08/2019 04:21:48 PM,,,
24109,JB380599,08/05/2018 05:00:00 PM,075XX S UNION AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0621,006,17,68,01A,,,2018,03/08/2019 04:21:48 PM,,,
24108,JB379875,08/05/2018 08:02:00 AM,011XX S SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1132,011,24,29,01A,,,2018,03/08/2019 04:21:48 PM,,,
24107,JB379967,08/05/2018 07:12:00 AM,000XX N LECLAIRE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1533,015,28,25,01A,,,2018,03/08/2019 04:21:48 PM,,,
24106,JB379894,08/05/2018 04:38:00 AM,016XX N LECLAIRE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2533,025,37,25,01A,,,2018,03/08/2019 04:21:48 PM,,,
24105,JB379840,08/05/2018 03:21:00 AM,013XX S MILLARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,,,2018,03/08/2019 04:21:48 PM,,,
24104,JB379763,08/05/2018 01:54:00 AM,048XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0931,009,20,61,01A,,,2018,03/08/2019 04:21:48 PM,,,
24103,JB378798,08/04/2018 12:47:00 PM,068XX S WOOD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0726,007,17,67,01A,,,2018,03/08/2019 04:21:48 PM,,,
24102,JB378291,08/04/2018 01:44:00 AM,017XX N MASON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2531,025,29,25,01A,,,2018,03/08/2019 04:21:48 PM,,,
24101,JB378276,08/04/2018 12:55:00 AM,122XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0523,005,9,53,01A,,,2018,03/08/2019 04:21:48 PM,,,
24100,JB377985,08/03/2018 08:16:00 PM,077XX S SOUTH SHORE DR,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0421,004,7,43,01A,,,2018,03/08/2019 04:21:48 PM,,,
24099,JB376732,08/03/2018 10:43:00 AM,050XX N ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1713,017,33,14,01A,,,2018,03/08/2019 04:21:48 PM,,,
24098,JB373534,08/01/2018 06:20:00 AM,025XX N WESTERN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1431,014,35,22,01A,,,2018,03/08/2019 04:21:48 PM,,,
24097,JB361858,07/31/2018 08:40:00 PM,026XX S DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1032,010,22,30,01A,,,2018,03/08/2019 04:21:48 PM,,,
24096,JB372406,07/31/2018 01:10:00 AM,015XX W 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0612,006,21,71,01A,,,2018,03/08/2019 04:21:48 PM,,,
24095,JB372197,07/30/2018 10:27:00 PM,047XX S FORRESTVILLE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0223,002,3,38,01A,,,2018,03/08/2019 04:21:48 PM,,,
24094,JB347307,07/29/2018 06:41:00 PM,082XX S WENTWORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0622,006,21,44,01A,,,2018,03/08/2019 04:21:48 PM,,,
24093,JB370813,07/29/2018 10:43:00 PM,041XX W POTOMAC AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2534,025,37,23,01A,,,2018,03/08/2019 04:21:48 PM,,,
24092,JB370655,07/29/2018 07:58:00 PM,106XX S GREEN BAY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0432,004,10,52,01A,,,2018,03/08/2019 04:21:48 PM,,,
24091,JB369679,07/28/2018 11:56:00 PM,003XX S WASHTENAW AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1125,011,27,27,01A,,,2018,03/08/2019 04:21:48 PM,,,
24090,JB368580,07/28/2018 04:53:00 AM,071XX W GRAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2512,025,29,18,01A,,,2018,03/08/2019 04:21:48 PM,,,
24089,JB368383,07/27/2018 11:58:00 PM,024XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1125,011,2,28,01A,,,2018,03/08/2019 04:21:48 PM,,,
24088,JB368403,07/28/2018 12:29:00 AM,053XX S MARSHFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0932,009,16,61,01A,,,2018,03/08/2019 04:21:48 PM,,,
24086,JB367346,07/27/2018 11:42:00 AM,104XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0512,005,9,49,01A,,,2018,03/08/2019 04:21:48 PM,,,
24085,JB366732,07/26/2018 08:58:00 PM,055XX S LAFAYETTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0225,002,3,40,01A,,,2018,03/08/2019 04:21:48 PM,,,
24084,JB366917,07/27/2018 02:00:00 AM,069XX S EAST END AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0332,003,5,43,01A,,,2018,03/08/2019 04:21:48 PM,,,
24083,JB365133,07/25/2018 06:00:00 PM,019XX S HARDING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1014,010,24,29,01A,,,2018,03/08/2019 04:21:48 PM,,,
24082,JB365528,07/26/2018 01:17:00 AM,052XX S PEORIA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0934,009,3,61,01A,,,2018,03/08/2019 04:21:48 PM,,,
24081,JB365354,07/25/2018 10:05:00 PM,029XX W FIFTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1124,011,2,27,01A,,,2018,03/08/2019 04:21:48 PM,,,
24080,JB358424,07/21/2018 02:30:00 PM,031XX N KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1411,014,33,21,01A,,,2018,03/08/2019 04:21:48 PM,,,
24079,JB215729,04/08/2018 07:53:00 AM,030XX N KNOX AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,2521,025,31,19,01A,,,2018,03/08/2019 04:21:48 PM,,,
24078,JB359724,07/22/2018 08:28:00 PM,031XX W FULTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,1222,012,27,27,01A,,,2018,03/08/2019 04:21:48 PM,,,
24077,JB361048,07/23/2018 12:01:00 AM,003XX E 130TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,0533,005,9,54,01A,,,2018,03/08/2019 04:21:48 PM,,,
24076,JB360092,07/22/2018 07:55:00 AM,055XX S WELLS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0711,007,3,68,01A,,,2018,03/08/2019 04:21:48 PM,,,
24075,JB360092,07/22/2018 06:03:00 AM,055XX S WELLS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0711,007,3,68,01A,,,2018,03/08/2019 04:21:48 PM,,,
24074,JB358768,07/23/2018 12:12:00 AM,011XX N CENTRAL PARK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,true,1112,011,27,23,01A,,,2018,03/08/2019 04:21:48 PM,,,
24073,JB359729,07/21/2018 10:21:00 PM,013XX S AVERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,,,2018,03/08/2019 04:21:48 PM,,,
24072,JB359724,07/21/2018 11:33:00 PM,031XX W FULTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,1222,012,27,27,01A,,,2018,03/08/2019 04:21:48 PM,,,
24071,JB359746,07/21/2018 11:31:00 PM,002XX W 106TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0512,005,34,49,01A,,,2018,03/08/2019 04:21:48 PM,,,
24070,JB357390,07/20/2018 09:02:00 AM,061XX S SANGAMON ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0712,007,16,68,01A,,,2018,03/08/2019 04:21:48 PM,,,
24069,JB357255,07/20/2018 07:20:00 AM,007XX E 42ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0214,002,4,38,01A,,,2018,03/08/2019 04:21:48 PM,,,
24068,JB357065,07/19/2018 11:40:00 PM,081XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0614,006,21,71,01A,,,2018,03/08/2019 04:21:48 PM,,,
24067,JB355818,07/19/2018 02:00:00 AM,056XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0225,002,20,40,01A,,,2018,03/08/2019 04:21:48 PM,,,
24066,JB354304,07/18/2018 12:17:00 AM,067XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0726,007,15,67,01A,,,2018,03/08/2019 04:21:48 PM,,,
24065,JB353936,07/18/2018 04:58:00 AM,000XX S SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1122,011,28,26,01A,,,2018,03/08/2019 04:21:48 PM,,,
24063,JB354214,07/17/2018 10:21:00 PM,130XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0533,005,9,54,01A,,,2018,03/08/2019 04:21:48 PM,,,
24062,JB353877,07/17/2018 06:04:00 PM,097XX S WOODLAWN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0511,005,8,50,01A,,,2018,03/08/2019 04:21:48 PM,,,
24061,JB351180,07/15/2018 08:31:00 PM,049XX W ADAMS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1533,015,28,25,01A,,,2018,03/08/2019 04:21:48 PM,,,
24060,JB350722,07/15/2018 01:14:00 PM,010XX N LEAMINGTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1531,015,37,25,01A,,,2018,03/08/2019 04:21:48 PM,,,
24059,JB350418,07/15/2018 07:45:00 AM,009XX N KEDVALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1111,011,37,23,01A,,,2018,03/08/2019 04:21:48 PM,,,
24058,JB350108,07/14/2018 11:48:00 PM,048XX W FULTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,28,25,01A,,,2018,03/08/2019 04:21:48 PM,,,
24057,JB349903,07/14/2018 08:04:00 PM,059XX W DIVERSEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2514,025,30,19,01A,,,2018,03/08/2019 04:21:48 PM,,,
24056,JB346048,07/12/2018 12:06:00 AM,013XX W 57TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0713,007,16,67,01A,,,2018,03/08/2019 04:21:48 PM,,,
24055,JB348808,07/13/2018 11:53:00 PM,014XX E 67TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0332,003,5,43,01A,,,2018,03/08/2019 04:21:48 PM,,,
24054,JB346789,07/12/2018 05:31:00 PM,012XX W 81ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0612,006,21,71,01A,,,2018,03/08/2019 04:21:48 PM,,,
24053,JA568833,05/02/2018 01:59:00 PM,055XX N LINCOLN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOTEL,true,false,2011,020,40,4,01A,,,2018,03/08/2019 04:21:48 PM,,,
24052,JB345903,07/12/2018 01:12:00 AM,024XX W JARVIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,2411,024,50,2,01A,,,2018,03/08/2019 04:21:48 PM,,,
24051,JB345932,07/12/2018 12:46:00 AM,001XX E 120TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0532,005,9,53,01A,,,2018,03/08/2019 04:21:48 PM,,,
24050,JB345912,07/11/2018 11:30:00 PM,088XX S PAULINA ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,2221,022,21,71,01A,,,2018,03/08/2019 04:21:48 PM,,,
24049,JB345261,07/11/2018 03:58:00 PM,057XX S PAULINA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0715,007,15,67,01A,,,2018,03/08/2019 04:21:48 PM,,,
24048,JB345230,07/11/2018 02:36:00 PM,078XX S GREENWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0624,006,8,69,01A,,,2018,03/08/2019 04:21:48 PM,,,
24047,JB345129,07/11/2018 01:12:00 PM,058XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,0715,007,15,67,01A,,,2018,03/08/2019 04:21:48 PM,,,
24046,JB335654,07/07/2018 03:49:00 PM,010XX N RIDGEWAY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1112,011,27,23,01A,,,2018,03/08/2019 04:21:48 PM,,,
